,ID,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
10180,10181,037143395.jpg,638,501,681,378,740,314,771,301,793,375,848,509,756,308,737,183,729.6018,167.2076,692.3982,87.7924,668,301,694,259,703,189,771,176,803,262,758,245,2.630929873637836,horseback riding,sports
10181,10182,082940022.jpg,834,659,823,505,881,401,959,416,983,529,1010,677,920,409,909,244,904.6068,212.6987,889.3932,104.3013,815,400,826,326,844,249,974,238,974,352,914,403,3.2837929289161947,horseback riding,sports
10182,10183,019079227.jpg,652,447,665,361,732,272,695,273,618,391,592,525,714,273,710,128,696.7964,106.5018,645.2036,22.4982,630,217,710,195,732,120,687,135,685,223,615,281,2.9574583682615043,horseback riding,sports
10183,10184,080717977.jpg,-1,-1,-1,-1,1020,646,940,665,-1,-1,-1,-1,980,656,914,293,921.3803,268.7166,968.6197,113.2834,876,129,1006,241,977,295,851,290,690,133,650,34,4.873595797765753,horseback riding,sports
10184,10185,065749406.jpg,722,641,715,499,722,349,671,349,678,501,690,638,697,349,677,238,667.7447,217.2613,632.2553,137.7387,688,342,735,314,723,235,630,240,620,330,630,352,2.6124746888726023,horseback riding,sports
10185,10186,019274351.jpg,820,152,711,195,570,198,557,214,530,343,655,307,564,206,423,166,421.4855,163.698,374.5145,92.302,464,280,513,203,439,153,407,179,328,201,269,193,2.563847109326139,horseback riding,sports
10186,10187,030250396.jpg,826,553,813,439,805,335,837,336,844,439,852,562,821,336,830,186,825.8657,160.6034,813.1343,82.3966,776,322,786,258,797,187,863,185,858,285,848,349,2.3770906587675613,horseback riding,sports
10187,10188,013177089.jpg,543,555,427,595,456,462,558,464,487,638,611,578,507,463,564,259,568.1479,229.7922,583.8521,119.2078,384,287,460,322,504,253,624,264,601,307,510,268,3.3508160200166164,horseback riding,sports
10188,10189,038296701.jpg,461,660,459,529,537,380,612,397,715,500,717,673,575,389,563,235,566.8382,204.2941,580.1618,97.7059,583,380,505,325,498,235,627,235,642,318,616,378,3.222530682553697,horseback riding,sports
10189,10190,020364864.jpg,-1,-1,1159,971,1162,765,1081,775,862,659,930,843,1122,770,1062,432,1062.1496,433.9038,1050.8504,290.0962,1109,369,1235,379,1141,412,983,452,952,500,1000,457,4.3275267763469705,horseback riding,sports
10190,10191,064399795.jpg,1418,619,1409,450,1465,360,1512,345,1604,437,1647,617,1489,353,1491,173,1486.9971,121.9047,1478.0029,7.0953,1353,407,1375,304,1405,181,1577,164,1615,274,1564,302,3.45483313634682,horseback riding,sports
10191,10192,047165280.jpg,-1,-1,183,698,211,477,159,473,154,648,-1,-1,185,475,193,210,203.7142,146.6467,228.2858,1.3533,336,479,266,378,242,209,144,211,148,314,196,380,4.420693158318048,horseback riding,sports
10192,10193,026890430.jpg,559,712,522,542,572,388,492,358,358,450,395,538,532,373,500,167,496.5847,154.7452,469.4153,57.2548,542,108,593,144,557,161,443,172,351,163,313,114,3.036166003366746,horseback riding,sports
10193,10194,005602913.jpg,705,508,654,400,722,302,744,300,686,438,820,532,733,301,717,132,708.3111,117.5185,656.6889,31.4815,661,330,712,237,724,133,710,130,652,213,571,266,3.0100631222617245,horseback riding,sports
10194,10195,040865768.jpg,554,530,553,454,552,377,591,376,596,456,605,532,572,377,561,268,561.4856,243.2369,562.5144,190.7631,515,378,516,332,523,277,598,258,654,280,687,254,1.5745170688182455,horseback riding,sports
10195,10196,005259147.jpg,656,453,639,374,687,329,718,327,691,383,721,462,703,328,695,244,692.1552,234.8191,675.8448,182.1809,639,315,661,289,666,241,724,247,748,285,748,334,1.6532150495322746,horseback riding,sports
10196,10197,055049247.jpg,216,644,197,533,184,405,251,412,274,540,296,649,218,409,201,239,202.0,211.0,205.0,120.0,134,421,131,339,145,251,256,227,344,242,412,237,2.728832717481964,horseback riding,sports
10197,10198,030729364.jpg,859,544,859,419,865,297,909,290,896,413,902,543,887,294,870,165,867.4049,136.4541,860.5951,61.5459,784,306,812,247,825,182,915,148,953,212,943,284,2.256510580520286,horseback riding,sports
10198,10199,053360240.jpg,585,613,604,476,616,340,680,333,669,479,665,627,648,337,621,192,615.6644,167.2982,599.3356,91.7018,546,277,588,281,580,214,661,169,714,180,668,146,2.320193095412535,horseback riding,sports
10199,10200,013429696.jpg,1100,997,914,886,884,662,881,664,770,872,-1,-1,883,663,883,367,859.6435,301.6489,807.3565,155.3511,720,562,839,523,856,353,909,381,934,562,839,653,4.66082224505505,horseback riding,sports
10200,10201,093262997.jpg,-1,-1,-1,-1,910,939,787,942,-1,-1,-1,-1,849,941,839,630,833.4978,556.6368,820.5022,383.3632,1071,507,1068,585,960,609,717,650,597,775,764,737,5.21280883977151,horseback riding,sports
10201,10202,089452124.jpg,1452,751,1479,600,1370,516,1353,497,1546,557,1529,699,1362,507,1462,373,1474.7695,355.2791,1547.2305,254.7209,1594,533,1517,480,1469,383,1455,362,1491,482,1575,545,3.718373838117948,horseback riding,sports
10202,10203,018999651.jpg,-1,-1,919,1046,966,739,1049,752,981,1037,-1,-1,1008,746,1067,440,1064.5722,379.1194,1056.4278,174.8806,913,668,984,566,984,410,1149,469,1180,659,1096,631,6.1320352249477486,horseback riding,sports
10203,10204,034344428.jpg,1074,534,1012,418,1093,311,1041,330,955,420,1005,551,1067,321,943,182,932.7821,173.333,841.2179,95.667,882,314,977,266,965,172,920,191,917,311,844,340,3.601999444752872,horseback riding,sports
10204,10205,061349277.jpg,819,629,866,468,811,347,853,337,928,458,952,565,832,342,925,169,929.8868,157.9445,981.1132,42.0555,898,288,861,241,920,164,930,174,851,251,893,303,3.801178764541336,horseback riding,sports
10205,10206,009568621.jpg,-1,-1,464,599,421,437,344,432,351,602,-1,-1,383,435,378,251,378.9074,222.3256,382.0926,121.6744,426,258,458,327,450,248,306,254,299,362,349,275,3.021046176409755,horseback riding,sports
10206,10207,035456782.jpg,118,596,134,445,190,362,254,362,339,436,362,609,222,362,204,173,199.7866,137.644,185.2134,15.356,110,327,121,282,132,181,275,165,293,272,275,349,3.694597136360066,horseback riding,sports
10207,10208,025111229.jpg,488,693,548,518,488,379,409,382,476,536,456,701,449,381,449,184,457.687,168.6772,512.313,72.3228,585,294,534,297,486,188,412,179,439,297,518,333,3.3228517872454075,horseback riding,sports
10208,10209,091551673.jpg,-1,-1,-1,-1,346,644,427,648,-1,-1,-1,-1,387,646,434,346,422.7866,316.8726,363.2134,162.1274,367,592,357,512,367,346,501,346,551,485,413,499,4.974488516420558,horseback riding,sports
10209,10210,085251064.jpg,560,702,555,594,549,448,622,448,627,585,635,700,586,448,586,287,585.7848,254.2897,585.2152,167.7103,491,464,505,381,525,290,646,283,666,370,664,442,2.5974387384498603,horseback riding,sports
10210,10211,057983274.jpg,815,591,845,401,714,316,734,299,861,363,851,550,724,308,743,101,742.1798,103.54,774.8202,2.46,812,240,712,216,721,99,764,103,778,216,853,240,3.186581867769916,horseback riding,sports
10211,10212,067673670.jpg,530,456,545,359,618,287,666,285,688,362,729,447,642,286,644,173,642.2699,152.4316,636.7301,86.5684,547,262,578,231,599,173,689,172,700,240,711,300,1.9828706463105448,horseback riding,sports
10212,10213,054143448.jpg,464,532,483,424,565,338,566,344,478,426,464,546,566,341,562,215,555.6916,189.5752,535.3084,107.4248,489,298,525,274,566,205,557,225,533,306,483,307,2.53924083142974,horseback riding,sports
10213,10214,001846590.jpg,1159,678,1112,541,1088,408,1151,416,1152,533,1200,692,1120,412,1130,262,1132.081,232.8664,1138.919,137.1336,995,235,1021,275,1091,248,1168,275,1157,376,1128,450,2.879299914909873,horseback riding,sports
10214,10215,006197504.jpg,558,459,570,332,657,255,722,228,755,312,799,434,690,242,653,143,653.4804,144.6193,625.5196,50.3807,621,270,591,230,605,156,700,130,743,217,690,247,2.948974058888956,horseback riding,sports
10215,10216,088808038.jpg,711,275,682,200,735,144,743,133,688,199,731,282,739,139,605,122,606.7758,123.6051,551.2242,73.3949,527,133,572,166,606,132,604,111,560,157,518,126,2.2464051281992745,horseback riding,sports
10216,10217,086887080.jpg,562,520,546,393,498,281,544,271,625,324,694,390,521,276,519,149,515.212,119.6925,503.788,31.3075,566,284,508,248,485,157,552,141,569,225,605,240,2.673604308793655,horseback riding,sports
10217,10218,035727092.jpg,519,391,557,264,476,186,490,184,605,242,601,341,483,185,642,136,641.8176,136.2493,702.1824,53.7507,740,188,684,226,631,142,653,130,680,180,736,170,3.0667455062329507,horseback riding,sports
10218,10219,089105062.jpg,626,650,605,422,590,198,617,191,643,371,766,667,604,195,385,318,366.9745,331.1372,226.0255,433.8628,535,612,494,489,369,309,400,326,477,504,528,670,5.232330264805538,"carpentry, general",occupation
10219,10220,080590565.jpg,-1,-1,-1,-1,798,975,1006,947,-1,-1,-1,-1,902,961,840,455,841.9296,390.8791,851.0704,87.1209,683,702,569,795,671,469,1009,441,1161,705,1226,928,9.116873148179698,"carpentry, general",occupation
10220,10221,042743107.jpg,-1,-1,398,907,361,677,497,668,553,826,-1,-1,429,673,474,378,457.8321,431.4244,536.1679,172.5756,572,690,314,593,330,401,618,355,807,476,885,662,8.113278005837097,"carpentry, general",occupation
10221,10222,011339833.jpg,485,876,584,615,398,314,503,265,652,578,640,873,451,290,743,313,818.7737,301.9497,1051.2263,268.0503,683,686,609,538,693,296,792,330,845,615,981,749,7.047341626457455,"carpentry, general",occupation
10222,10223,043372706.jpg,1103,379,1228,427,1165,302,1247,285,1372,299,1276,412,1206,294,1207,125,1193.731,147.9517,1257.269,38.0483,1173,403,1161,278,1151,162,1262,88,1343,61,1413,18,3.8084453521089143,"carpentry, general, workshop (Taylor Code 620)",home repair
10223,10224,045729980.jpg,523,1023,533,812,545,533,460,521,460,812,439,1009,503,527,516,272,514.4482,261.6744,491.5518,109.3256,595,658,600,528,600,340,432,203,316,133,217,37,4.621791860306995,"carpentry, general",occupation
10224,10225,055094419.jpg,-1,-1,-1,-1,-1,-1,41,776,-1,-1,-1,-1,-1,-1,271,527,254.9379,538.4916,410.0621,427.5084,405,271,223,296,140,460,402,594,536,473,473,380,5.722125479225356,"carpentry, general",occupation
10225,10226,010558271.jpg,703,799,770,882,773,623,832,565,976,541,923,835,803,594,776,367,776.3239,392.9125,773.6761,181.0875,670,703,641,600,659,403,893,330,1023,471,846,485,6.355243504382818,"carpentry, general",occupation
10226,10227,099140186.jpg,49,566,313,636,195,359,278,268,415,288,413,466,237,314,536,170,562.4501,159.7251,769.5499,79.2749,437,644,410,454,501,171,570,168,580,328,630,466,6.665305994476172,"carpentry, general",occupation
10227,10228,024413682.jpg,653,493,668,361,674,220,683,218,687,354,703,493,679,219,595,89,562.3026,86.9907,448.6974,80.0093,542,251,584,192,582,89,607,89,615,199,539,256,3.414585187105456,"carpentry, general, workshop (Taylor Code 620)",home repair
10228,10229,019855240.jpg,-1,-1,605,628,659,404,727,413,745,644,-1,-1,693,409,675,177,679.4291,198.2599,645.5709,35.7401,528,359,535,264,576,152,774,202,818,353,828,503,4.980274691219351,"carpentry, general, workshop (Taylor Code 620)",home repair
10229,10230,052680292.jpg,671,710,624,532,585,354,510,344,521,522,506,687,548,349,618,119,631.4787,104.1999,706.5213,21.8001,-1,-1,709,272,690,121,545,117,537,241,622,327,3.343502355315456,"carpentry, general, workshop (Taylor Code 620)",home repair
10230,10231,053720818.jpg,-1,-1,-1,-1,882,646,987,696,-1,-1,-1,-1,935,671,1005,326,980.2194,278.7364,878.7806,85.2636,725,415,841,441,890,330,1120,322,1240,470,1103,617,6.5535822265384,"carpentry, general",occupation
10231,10232,043982074.jpg,493,648,539,472,367,371,288,361,435,497,381,683,328,366,604,302,593.0284,294.4334,701.9716,369.5666,605,576,603,481,601,319,607,284,483,454,535,609,3.9701687621560873,"carpentry, general",occupation
10232,10233,088419447.jpg,-1,-1,-1,-1,671,560,739,541,-1,-1,-1,-1,705,551,616,350,605.3755,315.1196,573.6245,210.8804,629,493,566,489,541,365,690,334,755,438,676,509,3.2690255428797124,"standing quietly, standing in a line",inactivity quiet/light
10233,10234,001738874.jpg,-1,-1,739,694,789,475,886,487,915,692,-1,-1,838,481,846,206,832.152,181.7951,740.848,22.2049,675,363,716,274,735,181,956,231,1039,363,971,503,5.515876720884902,"carpentry, general",occupation
10234,10235,040518210.jpg,783,367,799,377,700,322,750,284,890,303,853,371,725,303,636,188,649.2582,214.9584,592.7418,100.0416,568,342,551,301,570,212,702,164,779,286,719,361,3.841874542459709,"carpentry, general",occupation
10235,10236,092622745.jpg,491,321,624,343,559,208,624,222,740,214,692,309,592,215,707,151,722.5998,138.9045,829.4002,56.0955,690,363,634,266,670,146,744,156,758,246,769,349,4.0542954998371785,"carpentry, general",occupation
10236,10237,035315440.jpg,-1,-1,46,554,48,484,80,508,57,618,64,713,64,496,78,347,79.7797,335.966,91.2203,265.034,-1,-1,3,423,25,355,131,338,174,312,224,306,2.1554618994545,"standing quietly, standing in a line",inactivity quiet/light
10237,10238,045872882.jpg,-1,-1,-1,-1,379,535,543,520,-1,-1,-1,-1,461,528,385,221,392.917,230.1391,228.083,39.8609,417,553,301,458,237,301,532,140,572,346,572,497,7.55237710922859,"carpentry, general",occupation
10238,10239,098154139.jpg,-1,-1,-1,-1,99,551,155,537,-1,-1,-1,-1,127,544,270,195,276.4,174.7,327.6,12.3,471,423,395,369,317,213,223,177,227,395,307,481,5.108393093723309,"carpentry, general",occupation
10239,10240,019932386.jpg,886,702,876,524,853,286,894,276,843,516,832,708,874,281,649,192,613.6586,217.6398,480.3414,314.3602,634,396,692,338,634,189,663,195,774,344,663,417,4.941203092365259,"carpentry, general",occupation
10240,10241,006525519.jpg,384,540,376,447,307,363,269,367,312,455,328,541,288,365,335,294,350.6806,283.8947,409.3194,246.1053,376,333,349,371,365,310,304,277,302,314,336,310,2.092822018232797,"carpentry, general",occupation
10241,10242,085942259.jpg,-1,-1,559,661,545,510,605,470,630,636,-1,-1,575,490,599,303,598.697,304.2527,636.303,148.7473,512,607,512,479,522,305,675,301,675,437,702,551,4.799639986498987,"carpentry, general",occupation
10242,10243,086846534.jpg,328,543,479,510,623,359,646,406,669,535,659,625,635,383,657,167,667.5678,141.4863,716.4322,23.5137,690,189,566,251,613,133,700,200,685,264,739,220,3.830763892489329,"carpentry, general",occupation
10243,10244,036333378.jpg,-1,-1,-1,-1,555,690,725,686,-1,-1,-1,-1,640,688,601,161,556.7452,213.6274,719.2548,20.3726,545,531,302,518,400,163,801,158,872,400,913,535,7.575032673196861,"carpentry, general, workshop (Taylor Code 620)",home repair
10244,10245,062956740.jpg,-1,-1,574,685,600,526,666,524,637,699,-1,-1,633,525,655,293,642.5473,271.7778,596.4527,193.2222,553,430,654,397,673,280,637,306,630,415,544,408,2.7324187087633547,"carpentry, general",occupation
10245,10246,067383796.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1014,201,985.654,175.4574,860.346,62.5426,893,379,952,359,930,234,1097,167,1150,312,966,291,5.060301967274285,"carpentry, general",occupation
10246,10247,021068792.jpg,-1,-1,-1,-1,673,503,731,508,-1,-1,-1,-1,702,506,746,223,732.3798,189.4035,669.6202,34.5965,607,475,690,357,727,195,764,251,787,404,665,516,5.011347124277063,"carpentry, general, workshop (Taylor Code 620)",home repair
10247,10248,083693884.jpg,177,512,184,432,192,330,189,308,192,423,189,501,191,319,182,228,184.0994,209.2965,190.9006,148.7035,-1,-1,216,266,182,221,181,235,202,256,205,290,1.8292031051799575,"carpentry, general, workshop (Taylor Code 620)",home repair
10248,10249,028993709.jpg,938,679,909,676,956,597,881,609,804,675,875,697,919,603,840,495,847.5077,501.2564,802.4923,463.7436,851,568,890,526,876,486,804,504,753,571,785,592,1.757907847414079,"carpentry, general, workshop (Taylor Code 620)",home repair
10249,10250,018668393.jpg,-1,-1,-1,-1,247,673,177,650,-1,-1,-1,-1,212,662,141,341,155.8288,243.4546,190.1712,17.5454,303,477,303,621,214,379,67,303,88,472,212,553,6.855141136402664,"carpentry, general, workshop (Taylor Code 620)",home repair
10250,10251,040639985.jpg,-1,-1,482,639,482,485,429,482,418,638,-1,-1,456,484,449,340,450.35,329.1997,459.65,254.8003,537,384,535,400,506,331,392,349,376,412,397,392,2.2493519066611163,"carpentry, general, workshop (Taylor Code 620)",home repair
10251,10252,073056008.jpg,-1,-1,-1,-1,464,688,361,692,-1,-1,-1,-1,413,690,463,369,466.0218,354.7546,501.9782,185.2454,671,506,636,530,499,357,427,381,437,514,547,361,5.198424376674147,"carpentry, general, workshop (Taylor Code 620)",home repair
10252,10253,096545818.jpg,540,708,500,555,470,434,548,439,526,571,502,715,509,437,515,251,516.5289,212.121,520.4711,111.879,418,301,437,357,449,253,581,248,589,357,625,322,3.0095846889562683,"carpentry, general, workshop (Taylor Code 620)",home repair
10253,10254,080928126.jpg,-1,-1,-1,-1,404,561,526,553,-1,-1,-1,-1,465,557,509,252,533.3645,229.5518,662.6355,110.4482,384,522,305,390,423,214,594,290,578,456,648,518,5.273232025996959,"carpentry, general, workshop (Taylor Code 620)",home repair
10254,10255,094034838.jpg,-1,-1,452,520,646,464,756,545,-1,-1,-1,-1,701,505,761,173,763.0504,176.829,675.9496,14.171,603,324,601,319,652,142,869,204,888,404,737,388,5.535317877050964,"carpentry, general, workshop (Taylor Code 620)",home repair
10255,10256,014060580.jpg,589,468,573,410,584,346,566,354,554,431,581,493,575,350,570,183,559.1224,165.2612,515.8776,94.7388,533,306,573,266,584,176,555,190,545,277,536,322,2.481767112361674,"carpentry, general, workshop (Taylor Code 620)",home repair
10256,10257,007117680.jpg,-1,-1,-1,-1,236,553,314,538,-1,-1,-1,-1,275,546,268,267,293.5414,219.3227,362.4586,90.6773,398,430,257,430,231,265,305,269,343,403,476,390,4.378273632380689,"carpentry, general, workshop (Taylor Code 620)",home repair
